schcode,Rid,id,female,ses,femses,math,ses_mean,pro4yrc,public
27,10,4593,1,-0.422,-0.422,62.2768,-0.402473684,0.263157895,1
27,11,4594,1,0.054,0.054,48.29,-0.402473684,0.263157895,1
27,12,4595,0,-0.501,0,36.98,-0.402473684,0.263157895,1
27,13,4596,0,0.163,0,52.76,-0.402473684,0.263157895,1
27,14,4597,1,-0.019,-0.019,53.56,-0.402473684,0.263157895,1
27,15,4598,1,-0.447,-0.447,45.9,-0.402473684,0.263157895,1
27,16,4599,1,-1.308,-1.308,62.2768,-0.402473684,0.263157895,1
27,17,4600,1,-0.546,-0.546,56.14,-0.402473684,0.263157895,1
27,18,4601,0,0.056,0,50.71,-0.402473684,0.263157895,1
27,19,4602,1,-0.974,-0.974,35.27,-0.402473684,0.263157895,1
28,1,3684,1,1.276,1.276,61.8895,0.97847619,1,1
28,2,4720,0,1.705,0,67.53,0.97847619,1,1
28,3,4721,1,1.16,1.16,62.3317,0.97847619,1,1
28,4,4722,0,1.286,0,67.06,0.97847619,1,1
28,5,4723,1,1.261,1.261,61.66,0.97847619,1,1
28,6,4724,0,1.533,0,61.57,0.97847619,1,1
28,7,4725,0,0.337,0,59.96,0.97847619,1,1
28,8,4726,1,0.759,0.759,61.64,0.97847619,1,1
28,9,4727,0,0.938,0,66.55,0.97847619,1,1
28,10,4728,1,1.231,1.231,51.75,0.97847619,1,1
28,11,4729,1,1.556,1.556,65.15,0.97847619,1,1
28,12,4730,0,1.608,0,62.3317,0.97847619,1,1
28,13,4731,0,0.706,0,66.37,0.97847619,1,1
28,14,4732,1,0.607,0.607,58.91,0.97847619,1,1
28,15,4733,0,-0.161,0,58.36,0.97847619,1,1
28,16,4734,1,0.385,0.385,61.28,0.97847619,1,1
28,17,4735,1,0.992,0.992,61.4,0.97847619,1,1
28,18,4736,1,0.797,0.797,60.9,0.97847619,1,1
28,19,4737,0,0.087,0,99.98,0.97847619,1,1
28,20,4738,0,1.851,0,73.7,0.97847619,1,1
28,21,4739,0,0.634,0,62.3317,0.97847619,1,1
29,1,6656,0,0.884,0,62.5516,-0.0902,0,1
29,2,6657,1,-0.868,-0.868,46.04,-0.0902,0,1
29,3,6658,0,0.639,0,69.02,-0.0902,0,1
29,4,6659,1,-0.01,-0.01,62.5516,-0.0902,0,1
29,5,6660,0,0.778,0,59,-0.0902,0,1
29,6,6661,1,0.223,0.223,63.53,-0.0902,0,1
29,7,6662,1,-0.53,-0.53,51.11,-0.0902,0,1
29,8,6663,0,-0.134,0,60.54,-0.0902,0,1
29,9,6664,0,-0.297,0,53.04,-0.0902,0,1
29,10,6665,1,-0.353,-0.353,65.38,-0.0902,0,1
29,11,6666,1,-1.103,-1.103,62.5516,-0.0902,0,1
29,12,6667,1,-0.361,-0.361,49.48,-0.0902,0,1
29,13,6668,1,0.226,0.226,71.98,-0.0902,0,1
29,14,6669,0,0.152,0,62.41,-0.0902,0,1
29,15,6670,0,-0.599,0,60.42,-0.0902,0,1
30,1,4378,1,-0.895,-0.895,41.05,-0.2648,1,1
30,2,4379,0,-0.33,0,45.13,-0.2648,1,1
30,3,4380,0,0.163,0,71.26,-0.2648,1,1
30,4,4381,1,-0.832,-0.832,42.64,-0.2648,1,1
30,5,4382,1,-0.57,-0.57,39.17,-0.2648,1,1
30,6,4383,0,0.636,0,62.2717,-0.2648,1,1
30,7,4384,1,-0.106,-0.106,51.83,-0.2648,1,1
30,8,4385,1,-0.837,-0.837,50.66,-0.2648,1,1
30,9,4386,1,0.455,0.455,62.2717,-0.2648,1,1
30,10,4387,0,0.045,0,63.01,-0.2648,1,1
30,11,4388,1,-0.394,-0.394,48.26,-0.2648,1,1
30,12,4389,0,-0.367,0,65.34,-0.2648,1,1
30,13,4390,0,-0.883,0,52.65,-0.2648,1,1
30,14,4391,1,-0.045,-0.045,62.83,-0.2648,1,1
30,15,4392,1,-0.17,-0.17,40.07,-0.2648,1,1
30,16,4393,0,-0.493,0,52.67,-0.2648,1,1
30,17,4394,0,-0.045,0,65.01,-0.2648,1,1
30,18,4395,1,-1.255,-1.255,62.2717,-0.2648,1,1
30,19,4396,1,1.134,1.134,68.73,-0.2648,1,1
30,20,4397,1,-0.507,-0.507,62.2717,-0.2648,1,1
31,1,3209,1,-0.225,-0.225,64.28,-0.7111,0.4,1
31,2,3210,1,-1.332,-1.332,40.29,-0.7111,0.4,1
31,3,3211,0,-0.362,0,61.6425,-0.7111,0.4,1
31,4,3212,1,-1.706,-1.706,61.6425,-0.7111,0.4,1
31,5,3213,1,-0.198,-0.198,61.6425,-0.7111,0.4,1
31,6,3214,1,0.635,0.635,60.28,-0.7111,0.4,1
31,7,3215,1,-1.744,-1.744,61.6425,-0.7111,0.4,1
31,8,3216,1,-1.085,-1.085,35.13,-0.7111,0.4,1
31,9,3217,0,-1.179,0,61.6425,-0.7111,0.4,1
31,10,3218,1,-1.123,-1.123,48.5,-0.7111,0.4,1
31,11,3219,0,-0.126,0,61.6425,-0.7111,0.4,1
31,12,3220,0,-0.569,0,69.8,-0.7111,0.4,1
31,13,3221,1,-1.067,-1.067,36.29,-0.7111,0.4,1
31,14,3222,1,-1.276,-1.276,63.67,-0.7111,0.4,1
31,15,3223,0,-0.727,0,61.6425,-0.7111,0.4,1
31,16,3224,1,1.702,1.702,64.72,-0.7111,0.4,1
31,17,3225,1,-0.699,-0.699,40.66,-0.7111,0.4,1
31,18,3226,0,-1.289,0,70.38,-0.7111,0.4,1
31,19,3227,1,-1.422,-1.422,41.03,-0.7111,0.4,1
31,20,3228,1,-0.43,-0.43,51.17,-0.7111,0.4,1
32,1,3846,1,0.46,0.46,62.1113,1.026055556,1,1
32,2,3847,0,0.664,0,62.1113,1.026055556,1,1
32,3,3848,1,0.585,0.585,62.1113,1.026055556,1,1
32,4,3849,1,0.748,0.748,62.1113,1.026055556,1,1
32,5,3850,1,1.168,1.168,62.1113,1.026055556,1,1
32,6,3851,0,0.982,0,62.1113,1.026055556,1,1
32,7,3852,0,1.779,0,62.1113,1.026055556,1,1
32,8,3853,1,0.962,0.962,62.1113,1.026055556,1,1
32,9,3854,0,1.202,0,62.1113,1.026055556,1,1
32,10,3855,1,0.55,0.55,62.1113,1.026055556,1,1
32,11,3856,1,1.458,1.458,62.1113,1.026055556,1,1
32,12,3857,0,1.156,0,62.1113,1.026055556,1,1
32,13,3858,0,0.651,0,62.1113,1.026055556,1,1
32,14,3859,1,1.086,1.086,62.1113,1.026055556,1,1
32,15,3860,1,0.765,0.765,62.1113,1.026055556,1,1
32,16,3861,1,1.585,1.585,62.1113,1.026055556,1,1
32,17,3862,0,1.01,0,62.1113,1.026055556,1,1
32,18,3863,0,1.359,0,62.1113,1.026055556,1,1
32,19,3864,1,0.547,0.547,62.1113,1.026055556,1,1
32,20,3865,0,1.002,0,62.1113,1.026055556,1,1
32,21,3866,1,1.211,1.211,62.1113,1.026055556,1,1
32,22,3867,0,0.997,0,62.1113,1.026055556,1,1
32,23,3868,0,0.479,0,62.1113,1.026055556,1,1
32,24,3869,0,1.456,0,62.1113,1.026055556,1,1
32,25,3870,0,0.832,0,62.1113,1.026055556,1,1
32,26,3871,0,1.062,0,62.1113,1.026055556,1,1
32,27,3872,1,0.229,0.229,62.1113,1.026055556,1,1
32,28,3873,0,1.475,0,62.1113,1.026055556,1,1
32,29,3874,0,0.91,0,62.1113,1.026055556,1,1
32,30,3875,1,1.397,1.397,62.1113,1.026055556,1,1
32,31,3876,0,1.533,0,62.1113,1.026055556,1,1
32,32,3877,0,1.236,0,62.1113,1.026055556,1,1
32,33,3878,1,1.66,1.66,62.1113,1.026055556,1,1
32,34,3879,1,1.328,1.328,62.1113,1.026055556,1,1
32,35,3880,0,0.212,0,62.1113,1.026055556,1,1
32,36,3881,1,1.202,1.202,62.1113,1.026055556,1,1
33,1,5836,0,-0.232,0,38.65,-0.222190476,1,1
33,2,5837,0,0.982,0,62.5014,-0.222190476,1,1
33,3,5838,0,0.221,0,50.05,-0.222190476,1,1
33,4,5839,1,-0.17,-0.17,43.2,-0.222190476,1,1
33,5,5840,1,-0.883,-0.883,47.33,-0.222190476,1,1
33,6,5841,1,0.204,0.204,48.93,-0.222190476,1,1
33,7,5842,0,-1.131,0,50.18,-0.222190476,1,1
33,8,5843,0,-0.5,0,62.5014,-0.222190476,1,1
33,9,5844,0,0.241,0,32.01,-0.222190476,1,1
33,10,5845,0,-0.947,0,48.3,-0.222190476,1,1
33,11,5846,0,0.762,0,53.62,-0.222190476,1,1
33,12,5847,0,-1.277,0,62.5014,-0.222190476,1,1
33,13,5848,1,-0.072,-0.072,49.15,-0.222190476,1,1
33,14,5849,1,-0.65,-0.65,45.32,-0.222190476,1,1
33,15,5850,1,0.003,0.003,64.39,-0.222190476,1,1
33,16,5851,0,-0.348,0,61.52,-0.222190476,1,1
33,17,5852,0,0.032,0,62.5014,-0.222190476,1,1
33,18,5853,1,-0.014,-0.014,62.5014,-0.222190476,1,1
33,19,5854,0,0.262,0,61.79,-0.222190476,1,1
33,20,5855,1,-0.039,-0.039,43.83,-0.222190476,1,1
33,21,6122,0,-1.11,0,42.19,-0.222190476,1,1
34,1,2143,0,0.019,0,64.72,-0.168055556,1,1
34,2,2144,1,-0.596,-0.596,38.55,-0.168055556,1,1
34,3,2145,1,-0.394,-0.394,66.68,-0.168055556,1,1
34,4,2146,0,0.289,0,56.85,-0.168055556,1,1
34,5,2147,0,-0.317,0,67.8,-0.168055556,1,1
34,6,2148,1,-0.376,-0.376,44.99,-0.168055556,1,1
34,7,2149,0,0.231,0,50.6,-0.168055556,1,1
34,8,2150,1,-0.606,-0.606,39.83,-0.168055556,1,1
34,9,2151,0,-0.254,0,61.0788,-0.168055556,1,1
34,10,2152,1,-0.927,-0.927,31.53,-0.168055556,1,1
34,11,2153,0,-0.246,0,61.0788,-0.168055556,1,1
34,12,2154,0,-0.072,0,50.9,-0.168055556,1,1
34,13,2155,1,-0.479,-0.479,55.39,-0.168055556,1,1
34,14,2156,1,-0.717,-0.717,99.98,-0.168055556,1,1
34,15,2157,0,0.423,0,63.54,-0.168055556,1,1
34,16,2158,0,0.64,0,61.47,-0.168055556,1,1
34,17,2159,1,0.434,0.434,61.0788,-0.168055556,1,1
34,18,2160,0,-0.077,0,51.15,-0.168055556,1,1
35,1,102,1,1.229,1.229,60.5773,0.516230769,1,1
35,2,103,0,0.718,0,70.75,0.516230769,1,1
35,3,104,1,-0.573,-0.573,60.5773,0.516230769,1,1
35,4,105,1,1.264,1.264,60.5773,0.516230769,1,1
35,5,106,0,0.716,0,60.5773,0.516230769,1,1
35,6,107,1,0.336,0.336,60.5773,0.516230769,1,1
35,7,108,0,-0.269,0,70.28,0.516230769,1,1
35,8,109,0,0.884,0,60.5773,0.516230769,1,1
35,9,110,0,-0.02,0,60.5773,0.516230769,1,1
35,10,111,0,0.953,0,67.07,0.516230769,1,1
35,11,112,1,0.206,0.206,51.64,0.516230769,1,1
35,12,113,0,1.306,0,60.5773,0.516230769,1,1
35,13,114,0,-0.039,0,50.51,0.516230769,1,1
36,1,1346,1,-0.773,-0.773,48.05,-0.393083333,1,1
36,2,1347,1,-0.296,-0.296,61.9,-0.393083333,1,1
36,3,1348,0,-0.934,0,45.1,-0.393083333,1,1
36,4,1349,0,-0.787,0,60.6041,-0.393083333,1,1
36,5,1350,1,-0.593,-0.593,61.74,-0.393083333,1,1
36,6,1351,0,-0.368,0,51.05,-0.393083333,1,1
36,7,1352,0,0.553,0,61.9,-0.393083333,1,1
36,8,1353,1,-0.916,-0.916,50.35,-0.393083333,1,1
36,9,1354,1,0.284,0.284,52.06,-0.393083333,1,1
36,10,1355,1,0.81,0.81,58.91,-0.393083333,1,1
36,11,1356,1,-0.517,-0.517,37.24,-0.393083333,1,1
36,12,1357,1,-1.18,-1.18,32.06,-0.393083333,1,1
37,1,185,1,-0.334,-0.334,60.5795,-0.420866667,1,1
37,2,187,1,-1.205,-1.205,72.4,-0.420866667,1,1
37,3,188,1,-1.139,-1.139,67.85,-0.420866667,1,1
37,4,189,0,0.544,0,69.21,-0.420866667,1,1
37,5,190,0,-1.105,0,53.47,-0.420866667,1,1
37,6,191,1,0.585,0.585,60.5795,-0.420866667,1,1
37,7,192,1,0.106,0.106,66.34,-0.420866667,1,1
37,8,193,0,0.231,0,66.14,-0.420866667,1,1
37,9,194,1,-0.149,-0.149,60.5795,-0.420866667,1,1
37,10,195,1,-0.807,-0.807,54.81,-0.420866667,1,1
37,11,196,0,-0.02,0,53.98,-0.420866667,1,1
37,12,197,0,-1.3,0,60.5795,-0.420866667,1,1
37,13,198,0,-0.318,0,60.5795,-0.420866667,1,1
37,14,199,0,-0.466,0,56.03,-0.420866667,1,1
37,15,200,0,-0.936,0,59.63,-0.420866667,1,1
38,1,2749,1,0.309,0.309,51.71,0.06775,1,1
38,2,2750,1,-0.199,-0.199,48.86,0.06775,1,1
38,3,2751,1,0.731,0.731,51.9,0.06775,1,1
38,4,2752,1,0.179,0.179,49.18,0.06775,1,1
38,5,2753,0,0.797,0,55.78,0.06775,1,1
38,6,2754,1,-0.484,-0.484,61.1817,0.06775,1,1
38,7,2755,0,0.344,0,61.75,0.06775,1,1
38,8,2756,1,-0.012,-0.012,50.75,0.06775,1,1
38,9,2757,1,-0.206,-0.206,47.77,0.06775,1,1
38,10,2758,0,-1.169,0,61.1817,0.06775,1,1
38,11,2759,0,-0.082,0,59.99,0.06775,1,1
38,12,2760,0,0.605,0,61.14,0.06775,1,1
39,1,4083,0,-0.246,0,63.57,-0.1907,0.1,1
39,2,4084,0,0.04,0,75.23,-0.1907,0.1,1
39,3,4085,0,-0.278,0,63.85,-0.1907,0.1,1
39,4,4086,1,-2.116,-2.116,62.2646,-0.1907,0.1,1
39,5,4087,1,-0.233,-0.233,57.96,-0.1907,0.1,1
39,6,4088,0,-0.369,0,51.84,-0.1907,0.1,1
39,7,4089,1,-0.169,-0.169,52.81,-0.1907,0.1,1
39,8,4090,1,1.381,1.381,62.2647,-0.1907,0.1,1
39,9,4091,0,0.484,0,48.19,-0.1907,0.1,1
39,10,4092,0,0.509,0,41.86,-0.1907,0.1,1
39,11,4093,1,-1.339,-1.339,49.09,-0.1907,0.1,1
39,12,4094,1,-0.061,-0.061,59.54,-0.1907,0.1,1
39,13,4095,0,-0.191,0,69.37,-0.1907,0.1,1
39,14,4096,1,-0.522,-0.522,54.35,-0.1907,0.1,1
39,15,4097,1,0.185,0.185,55.15,-0.1907,0.1,1
39,16,4098,1,-0.049,-0.049,51.01,-0.1907,0.1,1
39,17,4099,0,0.284,0,68.06,-0.1907,0.1,1
39,18,4100,1,0.359,0.359,55.89,-0.1907,0.1,1
39,19,4101,1,-0.71,-0.71,39.94,-0.1907,0.1,1
39,20,4102,0,-0.773,0,67.19,-0.1907,0.1,1
40,1,2281,1,-1.581,-1.581,49.65,-0.9350625,1,0
40,2,2282,0,1.057,0,61.0833,-0.9350625,1,0
40,3,2283,1,-1.582,-1.582,61.0833,-0.9350625,1,0
40,4,2284,1,-2.039,-2.039,49.37,-0.9350625,1,0
40,5,2285,1,-1.624,-1.624,48.38,-0.9350625,1,0
40,6,2286,1,-1.269,-1.269,39.03,-0.9350625,1,0
40,7,2287,1,-2.039,-2.039,42.4,-0.9350625,1,0
40,8,2288,0,-1.057,0,48.27,-0.9350625,1,0
40,9,2289,0,-1.477,0,61.0833,-0.9350625,1,0
40,10,2290,0,-0.239,0,61.0833,-0.9350625,1,0
40,11,2291,1,-0.286,-0.286,36.3,-0.9350625,1,0
40,12,2292,1,-0.478,-0.478,61.0833,-0.9350625,1,0
40,13,2293,0,-0.549,0,35.83,-0.9350625,1,0
40,14,2294,1,-1.581,-1.581,61.0833,-0.9350625,1,0
40,15,2295,1,-1.047,-1.047,66.93,-0.9350625,1,0
40,16,2296,1,0.83,0.83,54.72,-0.9350625,1,0
41,1,1086,1,1.462,1.462,78.58,0.047913043,1,0
41,2,1087,0,0.383,0,60.5987,0.047913043,1,0
41,3,1088,0,-0.162,0,63.71,0.047913043,1,0
41,4,1089,0,0.104,0,60.5987,0.047913043,1,0
41,5,1090,0,-0.043,0,60.5987,0.047913043,1,0
41,6,1091,0,0.566,0,60.5987,0.047913043,1,0
41,7,1092,1,-0.669,-0.669,45.92,0.047913043,1,0
41,8,1093,0,0.175,0,65.16,0.047913043,1,0
41,9,1094,0,0.692,0,60.5987,0.047913043,1,0
41,10,1095,1,1.018,1.018,60.5987,0.047913043,1,0
41,11,1096,1,-0.419,-0.419,57.65,0.047913043,1,0
41,12,1097,0,-0.283,0,58.79,0.047913043,1,0
41,13,1098,1,-0.162,-0.162,65.15,0.047913043,1,0
41,14,1099,1,-0.335,-0.335,56.01,0.047913043,1,0
41,15,1100,1,-0.149,-0.149,60.5987,0.047913043,1,0
41,16,1101,0,-0.443,0,60.5987,0.047913043,1,0
41,17,1102,1,-0.329,-0.329,65.39,0.047913043,1,0
41,18,1103,0,-0.846,0,35.41,0.047913043,1,0
41,19,1104,0,-0.675,0,60.5987,0.047913043,1,0
41,20,1105,1,0.021,0.021,59.97,0.047913043,1,0
41,21,1106,1,0.329,0.329,60.5987,0.047913043,1,0
41,22,1107,1,1.36,1.36,60.5987,0.047913043,1,0
41,23,1108,1,-0.493,-0.493,60.5987,0.047913043,1,0
42,1,1408,1,0.661,0.661,62.66,0.094769231,1,0
42,2,1414,0,0.378,0,44.29,0.094769231,1,0
42,3,1416,0,-0.35,0,60.7797,0.094769231,1,0
42,4,1421,1,0.096,0.096,64.03,0.094769231,1,0
42,5,1424,0,0.658,0,56.9,0.094769231,1,0
42,6,1425,1,-0.058,-0.058,66.29,0.094769231,1,0
42,7,1428,1,-0.518,-0.518,55.18,0.094769231,1,0
42,8,1429,0,0.353,0,71.64,0.094769231,1,0
42,9,1431,1,-0.322,-0.322,61.98,0.094769231,1,0
42,10,1434,1,0.032,0.032,52.34,0.094769231,1,0
42,11,1437,1,-0.32,-0.32,50.61,0.094769231,1,0
42,12,1442,1,0.279,0.279,54.82,0.094769231,1,0
42,13,1444,1,0.343,0.343,49.67,0.094769231,1,0
43,1,4672,1,-0.348,-0.348,49.67,0.160466667,1,0
43,2,4692,0,-0.096,0,62.3084,0.160466667,1,0
43,3,4693,0,0.284,0,60.59,0.160466667,1,0
43,4,4694,1,1.258,1.258,69.08,0.160466667,1,0
43,5,4695,1,-0.45,-0.45,67.15,0.160466667,1,0
43,6,4696,1,-0.055,-0.055,69.91,0.160466667,1,0
43,7,5556,1,0.379,0.379,51.9,0.160466667,1,0
43,8,5557,1,0.477,0.477,59.71,0.160466667,1,0
43,9,5558,1,0.132,0.132,60.96,0.160466667,1,0
43,10,5559,1,0.497,0.497,62.3849,0.160466667,1,0
43,11,5560,0,0.025,0,46.31,0.160466667,1,0
43,12,5561,0,0.287,0,56.68,0.160466667,1,0
43,13,5562,0,-0.389,0,65.19,0.160466667,1,0
43,14,5563,0,-0.668,0,45.71,0.160466667,1,0
43,15,5564,1,1.074,1.074,56.56,0.160466667,1,0
44,1,4924,0,-0.748,0,41.37,0.504421053,1,0
44,2,4925,1,0.554,0.554,54.04,0.504421053,1,0
44,3,4926,1,-0.061,-0.061,51.45,0.504421053,1,0
44,4,4927,0,1.683,0,74.89,0.504421053,1,0
44,5,4928,1,-0.037,-0.037,62.3671,0.504421053,1,0
44,6,4929,1,1.229,1.229,63.67,0.504421053,1,0
44,7,4930,1,0.378,0.378,62.42,0.504421053,1,0
44,8,4931,1,0.787,0.787,62.3671,0.504421053,1,0
44,9,4932,1,-0.526,-0.526,61.06,0.504421053,1,0
44,10,4933,0,0.124,0,62.3671,0.504421053,1,0
44,11,4934,1,0.414,0.414,68.67,0.504421053,1,0
44,12,4935,0,1.286,0,63.65,0.504421053,1,0
44,13,4936,0,1.306,0,65.5,0.504421053,1,0
44,14,4937,0,-0.322,0,62.3671,0.504421053,1,0
44,15,4938,1,0.262,0.262,57.4,0.504421053,1,0
44,16,4939,1,0.353,0.353,62.3671,0.504421053,1,0
44,17,4940,1,1.436,1.436,62.3671,0.504421053,1,0
44,18,4941,1,0.4,0.4,62.04,0.504421053,1,0
44,19,4942,1,1.066,1.066,74.16,0.504421053,1,0
45,1,1067,0,0.359,0,78.73,-0.352105263,1,0
45,2,1068,0,-0.593,0,60.5985,-0.352105263,1,0
45,3,1069,1,0.072,0.072,60.5985,-0.352105263,1,0
45,4,1070,0,-0.94,0,55.54,-0.352105263,1,0
45,5,1071,1,0.363,0.363,56.82,-0.352105263,1,0
45,6,1072,0,1.221,0,70.75,-0.352105263,1,0
45,7,1073,0,-0.516,0,60.5985,-0.352105263,1,0
45,8,1074,1,-0.152,-0.152,60.5985,-0.352105263,1,0
45,9,1075,1,-0.319,-0.319,74.85,-0.352105263,1,0
45,10,1076,1,-0.743,-0.743,55.91,-0.352105263,1,0
45,11,1077,1,-0.1,-0.1,62.81,-0.352105263,1,0
45,12,1078,0,-1.379,0,43.43,-0.352105263,1,0
45,13,1079,1,-0.743,-0.743,50.28,-0.352105263,1,0
45,14,1080,0,-0.904,0,62.19,-0.352105263,1,0
45,15,1081,0,-0.323,0,48.44,-0.352105263,1,0
45,16,1082,0,-0.356,0,55.58,-0.352105263,1,0
45,17,1083,0,-0.419,0,79.86,-0.352105263,1,0
45,18,1084,0,-0.928,0,61.19,-0.352105263,1,0
45,19,1085,0,-0.29,0,48.94,-0.352105263,1,0
46,1,6198,1,0.615,0.615,62.5288,-0.312388889,1,0
46,2,6199,0,-0.56,0,46.87,-0.312388889,1,0
46,3,6200,0,-0.895,0,58.03,-0.312388889,1,0
46,4,6201,1,-0.837,-0.837,53.8,-0.312388889,1,0
46,5,6202,0,-0.57,0,62.5288,-0.312388889,1,0
46,6,6203,0,-0.402,0,50.63,-0.312388889,1,0
46,7,6204,1,-1.006,-1.006,62.5288,-0.312388889,1,0
46,8,6205,0,0.087,0,53.5,-0.312388889,1,0
46,9,6206,1,-0.925,-0.925,46.39,-0.312388889,1,0
46,10,6207,1,-0.587,-0.587,63.49,-0.312388889,1,0
46,11,6208,0,0.155,0,62.5288,-0.312388889,1,0
46,12,6209,0,0.077,0,62.5288,-0.312388889,1,0
46,13,6210,1,-0.808,-0.808,58.67,-0.312388889,1,0
46,14,6211,1,0.206,0.206,62.5288,-0.312388889,1,0
46,15,6212,0,-0.169,0,46.88,-0.312388889,1,0
46,16,6213,1,0.162,0.162,53.48,-0.312388889,1,0
46,17,6214,1,-0.196,-0.196,55.76,-0.312388889,1,0
46,18,6215,1,0.03,0.03,62.5288,-0.312388889,1,0
47,1,5427,1,0.025,0.025,40.2,0.002933333,1,1
47,2,5428,0,0.166,0,37.76,0.002933333,1,1
47,3,5429,0,0.588,0,62.3804,0.002933333,1,1
47,4,5430,0,0.755,0,34.13,0.002933333,1,1
47,5,5431,1,0.069,0.069,41.81,0.002933333,1,1
47,6,5432,0,-0.919,0,34.89,0.002933333,1,1
47,7,5433,0,1.211,0,62.3804,0.002933333,1,1
47,8,5434,1,-0.726,-0.726,40.6,0.002933333,1,1
47,9,5435,0,0.424,0,62.3804,0.002933333,1,1
47,10,5436,1,-0.107,-0.107,62.3804,0.002933333,1,1
47,11,5437,1,0.054,0.054,47.38,0.002933333,1,1
47,12,5438,1,-0.222,-0.222,64.92,0.002933333,1,1
47,13,5439,1,-0.84,-0.84,62.3804,0.002933333,1,1
47,14,5440,1,-0.175,-0.175,59.65,0.002933333,1,1
47,15,5441,1,-0.259,-0.259,62.3804,0.002933333,1,1
48,1,1930,0,-0.609,0,61.072,-0.869416667,1,1
48,2,1931,1,-0.042,-0.042,61.072,-0.869416667,1,1
48,3,1932,0,-0.344,0,44.48,-0.869416667,1,1
48,4,1933,0,-1.477,0,61.072,-0.869416667,1,1
48,5,1934,0,-0.4,0,56.68,-0.869416667,1,1
48,6,1935,0,-1.123,0,57.17,-0.869416667,1,1
48,7,1936,1,-0.602,-0.602,50.8,-0.869416667,1,1
48,8,1937,1,-0.348,-0.348,61.072,-0.869416667,1,1
48,9,1938,1,-1.457,-1.457,61.072,-0.869416667,1,1
48,10,1939,0,-0.414,0,48.37,-0.869416667,1,1
48,11,1940,0,-2.039,0,61.072,-0.869416667,1,1
48,12,1941,0,-1.578,0,61.072,-0.869416667,1,1
49,1,19,1,-0.723,-0.723,48.25,0.057388889,1,1
49,2,20,1,-0.612,-0.612,53.52,0.057388889,1,1
49,3,21,0,0.119,0,52.22,0.057388889,1,1
49,4,22,0,1.421,0,76.34,0.057388889,1,1
49,5,23,0,-1.02,0,43.18,0.057388889,1,1
49,6,24,1,-0.321,-0.321,60.4577,0.057388889,1,1
49,7,25,0,0.701,0,60.4577,0.057388889,1,1
49,8,26,1,-0.807,-0.807,55.78,0.057388889,1,1
49,9,27,1,1.33,1.33,66.55,0.057388889,1,1
49,10,28,1,-1.266,-1.266,56.05,0.057388889,1,1
49,11,29,0,1.042,0,56.03,0.057388889,1,1
49,12,30,1,-0.438,-0.438,60.4578,0.057388889,1,1
49,13,31,0,-0.063,0,60.4578,0.057388889,1,1
49,14,32,0,0.672,0,60.4578,0.057388889,1,1
49,15,33,1,0.684,0.684,57.75,0.057388889,1,1
49,16,34,0,-0.035,0,69.19,0.057388889,1,1
49,17,35,0,1.155,0,60.4578,0.057388889,1,1
49,18,36,1,-0.806,-0.806,36.87,0.057388889,1,1
50,1,4474,0,-0.367,0,50.64,-0.256666667,0.25,1
50,2,4475,1,-0.073,-0.073,48.15,-0.256666667,0.25,1
50,3,4476,0,0.228,0,58.18,-0.256666667,0.25,1
50,4,4477,0,0.058,0,55.66,-0.256666667,0.25,1
50,5,4478,0,-0.593,0,44.65,-0.256666667,0.25,1
50,6,4479,0,-0.485,0,62.274,-0.256666667,0.25,1
50,7,4480,0,-0.192,0,37.61,-0.256666667,0.25,1
50,8,4481,0,0.329,0,61.97,-0.256666667,0.25,1
50,9,4482,1,-1.18,-1.18,32.46,-0.256666667,0.25,1
50,10,4483,0,-0.344,0,62.274,-0.256666667,0.25,1
50,11,4484,1,-0.162,-0.162,62.93,-0.256666667,0.25,1
50,12,4485,1,-0.299,-0.299,41.51,-0.256666667,0.25,1
51,1,3736,1,1.111,1.111,51.01,0.91825,1,1
51,2,3737,1,0.902,0.902,68.13,0.91825,1,1
51,3,3738,1,0.808,0.808,62.0947,0.91825,1,1
51,4,3739,1,0.747,0.747,62.0948,0.91825,1,1
51,5,3740,1,1.05,1.05,62.0948,0.91825,1,1
51,6,3741,0,1.211,0,57.48,0.91825,1,1
51,7,3742,1,1.526,1.526,62.0948,0.91825,1,1
51,8,3743,0,0.392,0,62.0948,0.91825,1,1
51,9,3744,1,0.272,0.272,62.0948,0.91825,1,1
51,10,3745,1,0.714,0.714,62.0948,0.91825,1,1
51,11,3746,1,1.132,1.132,61.33,0.91825,1,1
51,12,3747,1,1.154,1.154,54.69,0.91825,1,1
52,1,2174,1,0.424,0.424,61.0791,0.260461538,1,1
52,2,2175,1,1.035,1.035,61.0791,0.260461538,1,1
52,3,2176,0,0.262,0,61.0791,0.260461538,1,1
52,4,2177,1,-0.098,-0.098,61.0791,0.260461538,1,1
52,5,2178,0,0.037,0,61.0791,0.260461538,1,1
52,6,2179,1,0.541,0.541,61.0791,0.260461538,1,1
52,7,2180,0,0.53,0,61.0791,0.260461538,1,1
52,8,2181,1,0.938,0.938,61.0791,0.260461538,1,1
52,9,2182,0,0.463,0,75.25,0.260461538,1,1
52,10,2183,1,0.538,0.538,61.0791,0.260461538,1,1
52,11,2184,0,-0.247,0,61.0791,0.260461538,1,1
52,12,2185,0,-1,0,61.0791,0.260461538,1,1
52,13,2186,0,-0.037,0,61.0791,0.260461538,1,1
53,1,2917,0,-0.263,0,65.03,-0.055055556,0.555555556,1
